Divs,Phrases
meditation_2,"Un homme qui tâche d’élever sa connaissance au delà du commun doit avoir honte de tirer des occasions de douter des formes et des termes de parler du vulgaire ; j’aime mieux passer outre, et considérer si je concevais avec plus d’évidence et de perfection ce qu’était la cire, lorsque je l’ai d’abord aperçue, et que j’ai cru la connaître par le moyen des sens extérieurs, ou à tout le moins du sens commun, ainsi qu’ils appellent, c’est à dire de la puissance imaginative, que je ne la conçois à présent après avoir plus exactement examiné ce qu’elle est, et de quelle façon elle peut être connue ;"
meditation_2,"Certes il serait ridicule de mettre cela en doute, car qu’y avait-il dans cette première perception qui fût distinct et évident, et qui ne pourrait pas tomber en même sorte dans le sens du moindre des animaux ?"
meditation_2,"Mais quand je distingue la cire d’avec ses formes extérieures, et que tout de même que si je lui avais ôté ses vêtements, je la considère toute nue, certes quoi qu’il se puisse encore rencontrer quelque erreur dans mon jugement, je ne la puis concevoir de cette sorte sans un esprit humain."
meditation_2,"Mais enfin que dirai-je de cet esprit, c’est à dire de moi-même : car jusques ici je n’admets en moi autre chose qu’un Esprit ;"
meditation_2,"que prononcerai-je, dis-je, de moi qui semble concevoir avec tant de netteté, et de distinction ce morceau de cire ?"
meditation_2,"ne me connais-je pas moi-même, non seulement avec bien plus de vérité et de certitude, mais encore avec beaucoup plus de distinction et de netteté ?"
meditation_2,"Car si je juge que la cire est, ou existe, de ce que je la vois ; Certes il suit bien plus évidemment que je suis, ou que j’existe moi-même, de ce que je la vois :"
meditation_2,"Car il se peut faire que ce que je vois ne soit pas en effet de la cire, il peut aussi arriver que je n’aie pas même des yeux pour voir aucune chose ; mais il ne se peut pas faire que lorsque je voy, ou (ce que je ne distingue plus) lorsque je pense voir, que moi qui pense ne sois quelque chose ;"
meditation_2,"De même si je juge que la cire existe, de ce que je la touche, il s’ensuivra encore la même chose, à savoir que je suis ; et si je le juge de ce que mon imagination me le persuade, ou de quelque autre cause que ce soit, je conclurai toujours la même chose."
meditation_2,"Et ce que j’ai remarqué ici de la cire, se peut appliquer à toutes les autres choses qui me sont extérieures, et qui se rencontrent hors de moi."
meditation_2,"Or si la notion et la connaissance de la cire semble être plus nette et plus distincte, après qu’elle a été découverte non seulement par la vue, ou par l’attouchement, mais encore par beaucoup d’autres causes ; avec combien plus d’évidence, de distinction et de netteté, me dois-je connaître moi-même : Puisque toutes les raisons qui servent à connaître, et concevoir la nature de la cire, ou de quelque autre corps, prouvent beaucoup plus facilement et plus évidemment la nature de mon esprit."
meditation_2,"Et il se rencontre encore tant d’autres choses en l’esprit même, qui peuvent contribuer à l’éclaircissement de sa nature, que celles qui dépendent du corps, comme celles-ci, ne méritent quasi pas d’être nombrées."
meditation_2,"Mais enfin me voici insensiblement revenu où je voulais, car puisque c’est une chose qui m’est à présent connue, qu’à proprement parler nous ne concevons les corps que par la faculté d’entendre qui est en nous, et non point par l’imagination ni par les sens, et que nous ne les connaissons pas de ce que nous les voyons, ou que nous les touchons, mais seulement de ce que nous les concevons par la pensée, je connais évidemment qu’il n’y a rien qui me soit plus facile à connaître que mon esprit."
meditation_2,"Mais parce qu’il est presque impossible de se défaire si promptement d’une ancienne opinion, il sera bon que je m’arrête un peu en cet endroit, afin que par la longueur de ma méditation, j’imprime plus profondément en ma mémoire cette nouvelle connaissance."
meditation_3,"Je fermerai maintenant les yeux, je boucherai mes oreilles, je détournerai tous mes sens, j’effacerai même de ma pensée toutes les images des choses corporelles, ou du moins, parce qu’à peine cela se peut-il faire, je les réputerai comme vaines et comme fausses, et ainsi m’entretenant seulement moi-même, et considérant mon intérieur, je tâcherai de me rendre peu à peu plus connu, et plus familier à moi-même."
meditation_3,"Je suis une chose qui pense, c’est à dire qui doute, qui affirme, qui nie, qui connaît peu de choses, qui en ignore beaucoup, qui aime, qui hait, qui veut, qui ne veut pas, qui imagine aussi, et qui sent."
meditation_3,"Car, ainsi que j’ai remarqué ci-devant, quoique les choses que je sens et que j’imagine ne soient peut-être rien du tout hors de moi, et en elles-mêmes, je suis néanmoins assuré que ces façons de penser, que j’appelle sentiments et imaginations, en tant seulement qu’elles sont des façons de penser, résident et se rencontrent certainement en moi."
meditation_3,"Et dans ce peu que je viens de dire, je crois avoir rapporté tout ce que je sais véritablement, ou du moins tout ce que jusques ici j’ai remarqué que je savais."
meditation_3,Maintenant je considérerai plus exactement si peut-être il ne se retrouve point en moi d’autres connaissances que je n’aie pas encore aperçues.
meditation_3,"Je suis certain que je suis une chose qui pense, mais ne sais-je donc pas aussi ce qui est requis pour me rendre certain de quelque chose ?"
meditation_3,"Dans cette première connaissance il ne se rencontre rien qu’une claire et distincte perception de ce que je connais ; laquelle de vrai ne serait pas suffisante pour m’assurer qu’elle est vraie, s’il pouvait jamais arriver, qu’une chose que je concevrais ainsi clairement et distinctement se trouvât fausse : Et partant il me semble que déjà je puis établir pour règle générale, que toutes les choses que nous concevons fort clairement et fort distinctement sont toutes vraies."
meditation_3,"Toutefois j’ai reçu et admis ci-devant plusieurs choses comme très certaines et très manifestes, lesquelles néanmoins j’ai reconnu par après être douteuses et incertaines :"
meditation_3,Quelles étaient donc ces choses-là ?
meditation_3,"C’était la Terre, le Ciel, les Astres, et toutes les autres choses que j’apercevais par l’entremise de mes sens."
meditation_3,Or qu’est-ce que je concevais clairement et distinctement en elles ?
meditation_3,Certes rien autre chose sinon que les idées ou les pensées de ces choses se présentaient à mon esprit.
meditation_3,Et encore à présent je ne nie pas que ces idées ne se rencontrent en moi.
meditation_3,"Mais il y avait encore une autre chose que j’assurais, et qu’à cause de l’habitude que j’avais à la croire, je pensais apercevoir très-clairement, quoique véritablement je ne l’aperçusse point, à savoir qu’il y avait des choses hors de moi, d’où procédaient ces idées, et auxquelles elles étaient tout à fait semblables ;"
meditation_3,"et c’était en cela que je me trompais ; ou, si peut-être je jugeais selon la vérité, ce n’était aucune connaissance que j’eusse, qui fût cause de la vérité de mon jugement."
meditation_3,"Mais lorsque je considérais quelque chose de fort simple et de fort facile touchant l’Arithmétique et la Géométrie, par exemple, que deux et trois joints ensemble produisent le nombre de cinq, et autres choses semblables, ne les concevais-je pas au moins assez clairement pour assurer qu’elles étaient vraies ?"
meditation_3,"Certes si j’ai jugé depuis qu’on pouvait douter de ces choses, ce n’a point été pour autre raison, que parce qu’il me venait en l’esprit, que peut-être quelque Dieu avait pû me donner une telle nature, que je me trompasse même touchant les choses qui me semblent les plus manifestes ;"
meditation_3,"Mais toutes les fois que cette opinion ci-devant conçue de la souveraine puissance d’un Dieu se présente à ma pensée, je suis contraint d’avouer, qu’il lui est facile, s’il le veut, de faire en sorte que je m’abuse, même dans les choses que je crois connaître avec une évidence très-grande :"
meditation_3,"Et au contraire toutes les fois que je me tourne vers les choses que je pense concevoir fort clairement, je suis tellement persuadé par elles, que de moi-même je me laisse emporter à ces paroles ; Me trompe qui pourra, si est-ce qu’il ne saurait jamais faire, que je ne sois rien, tandis que je penserai être quelque chose ; ou que quelque jour il soit vrai que je n’aie jamais été, étant vrai maintenant que je suis ; ou bien que deux et trois joints ensemble fassent plus ni moins que cinq, ou choses semblables, que je vois clairement ne pouvoir être d’autre façon que je les conçois."
meditation_3,"Et certes puisque je n’ai aucune raison de croire qu’il y ait quelque Dieu qui soit trompeur, et même que je n’ai pas encore considéré celles qui prouvent qu’il y a un Dieu, la raison de douter qui dépend seulement de cette opinion est bien légère, et pour ainsi dire Métaphysique."
meditation_3,"Mais afin de la pouvoir tout à fait ôter, je dois examiner s’il y a un Dieu, sitôt que l’occasion s’en présentera ; et si je trouve qu’il y en ait un, je dois aussi examiner s’il peut être trompeur, car sans la connaissance de ces deux vérités, je ne vois pas que je puisse jamais être certain d’aucune chose."
meditation_3,"Et afin que je puisse avoir occasion d’examiner cela sans interrompre l’ordre de méditer que je me suis proposé, qui est de passer par degrés des notions que je trouverai les premières en mon esprit, à celles que j’y pourrai trouver par après : Il faut ici que je divise toutes mes pensées en certains genres, et que je considère dans lesquels de ces genres il y a proprement de la vérité ou de l’erreur."
meditation_3,"Entre mes pensées quelques-unes sont comme les images des choses, et c’est à celles-là seules que convient proprement le nom d’idée : Comme lorsque je me représente un homme, ou une Chimère, ou le Ciel, ou un Ange, ou Dieu même ;"
meditation_3,"D’autres outre cela ont quelques autres formes, comme lorsque je veux, que je crains, que j’affirme, ou que je nie, je conçois bien alors quelque chose, comme le sujet de l’action de mon esprit, mais j’ajoute aussi quelque autre chose par cette action à l’idée que j’ai de cette chose-là : et de ce genre de pensées les unes sont appelées volontés ou affections, et les autres jugements."
meditation_3,"Maintenant pour ce qui concerne les idées, si on les considère seulement en elles-mêmes, et qu’on ne les rapporte point à quelque autre chose, elles ne peuvent à proprement parler être fausses : Car soit que j’imagine une Chèvre, ou une Chimère, il n’est pas moins vrai que j’imagine l’une que l’autre."
meditation_3,"Il ne faut pas craindre aussi qu’il se puisse rencontrer de la fausseté dans les affections ou volontés : car encore que je puisse désirer des choses mauvaises, ou même qui ne furent jamais, toutefois il n’est pas pour cela moins vrai que je les désire."
meditation_3,"Ainsi il ne reste plus que les seuls jugements, dans lesquels je dois prendre garde soigneusement de ne me point tromper ;"
meditation_3,"Or la principale erreur, et la plus ordinaire qui s’y puisse rencontrer, consiste en ce que je juge que les idées qui sont en moi, sont semblables ou conformes à des choses qui sont hors de moi ; Car certainement si je considérais seulement les idées comme de certains modes ou façons de ma pensée, sans les vouloir rapporter à quelque autre chose d’extérieur, à peine me pourraient-elles donner occasion de faillir."
meditation_3,"Or de ces idées les unes me semblent être nées avec moi, les autres être étrangères et venir de dehors, et les autres être faites et inventées par moi-même."
meditation_3,"Car que j’aie la faculté de concevoir ce que c’est qu’on nomme en général une chose, ou une vérité, ou une pensée, il me semble que je ne tiens point cela d’ailleurs que de ma nature propre ; Mais si j’ois maintenant quelque bruit, si je vois le Soleil, si je sens de la chaleur, jusqu’à cette heure j’ai jugé que ces sentiments procédaient de quelques choses qui existent hors de moi ; Et enfin il me semble que les Sirènes, les Hypogriffes, et toutes les autres semblables Chimères sont des fictions et inventions de mon esprit."
meditation_3,"Mais aussi peut-être me puis je persuader, que toutes ces idées sont du genre de celles que j’appelle étrangères, et qui viennent de dehors, ou bien qu’elles sont toutes nées avec moi, ou bien qu’elles ont toutes été faites par moi : car je n’ai point encore clairement découvert leur véritable origine."
meditation_3,"Et ce que j’ai principalement à faire en cet endroit, est de considérer, touchant celles qui me semblent venir de quelques objets qui sont hors de moi, quelles sont les raisons qui m’obligent à les croire semblables à ces objets."
meditation_3,"La première de ces raisons est qu’il me semble que cela m’est enseigné par la nature ; et la seconde que j’expérimente en moi-même que ces idées ne dépendent point de ma volonté, car souvent elles se présentent à moi malgré moi, comme maintenant soit que je le veuille, soit que je ne le veuille pas, je sens de la chaleur, et pour cette cause je me persuade que ce sentiment, ou bien cette idée de la chaleur est produite en moi par une chose différente de moi, à savoir par la chaleur du feu auprès duquel je me rencontre."
meditation_3,"Et je ne vois rien qui me semble plus raisonnable, que de juger que cette chose étrangère aperceye et imprime en moi sa ressemblance plutôt qu’aucune autre chose."
meditation_3,Maintenant il faut que je voie si ces raisons sont assez fortes et convaincantes.
meditation_3,"Quand je dis qu’il me semble que cela m’est enseigné par la nature, j’entends seulement par ce mot de nature une certaine inclination qui me porte à croire cette chose, et non pas une lumière naturelle qui me fasse connaître qu’elle est vraie : or ces deux choses diffèrent beaucoup entre elles :"
meditation_3,"Car je ne saurais rien révoquer en doute de ce que la lumière naturelle me fait voir être vrai, ainsi qu’elle m’a tantôt fait voir, que de ce que je doutais, je pouvais conclure que j’étais :"
meditation_3,"Et je n’ai en moi aucune autre faculté, ou puissance, pour distinguer le vrai du faux, qui me puisse enseigner que ce que cette lumière me montre comme vrai ne l’est pas, et à qui je me puisse tant fier qu’à elle."
meditation_3,"Mais pour ce qui est des inclinations qui me semblent aussi m’être naturelles, j’ai souvent remarqué lorsqu’il a été question de faire choix entre les vertus et les vices, qu’elles ne m’ont pas moins porté au mal qu’au bien, c’est pourquoi je n’ai pas sujet de les suivre non plus, en ce qui regarde le vrai et le faux."
meditation_3,"Et pour l’autre raison, qui est que ces idées doivent venir d’ailleurs, puisqu’elles ne dépendent pas de ma volonté, je ne la trouve non plus convaincante :"
meditation_3,"car tout de même que ces inclinations, dont je parlais tout maintenant se trouvent en moi, nonobstant qu’elles ne s’accordent pas toujours avec ma volonté, ainsi peut-être qu’il y a en moi quelque faculté ou puissance propre à produire ces idées sans l’aide d’aucunes choses extérieures, bien qu’elle ne me soit pas encore connue : comme en effet il m’a toujours semblé jusques ici que, lorsque je dors, elles se forment ainsi en moi sans l’aide des objets qu’elles représentent."
meditation_3,"Et enfin encore que je demeurasse d’accord qu’elles sont causées par ces objets, ce n’est pas une conséquence nécessaire qu’elles doivent leur être semblables ;"
meditation_3,au contraire j’ai souvent remarqué en beaucoup d’exemples qu’il y avait une grande différence entre l’objet et son idée ;
meditation_3,"Comme, par exemple, je trouve dans mon esprit deux idées du Soleil toutes diverses ; l’une tire son origine des sens, et doit être placée dans le genre de celles que j’ai dit ci-dessus venir de dehors, par laquelle il me paraît extrêmement petit ; l’autre est prise des raisons de l’Astronomie, c’est à dire de certaines notions nées avec moi, ou enfin est formée par moi-même de quelque sorte que ce puisse être, par laquelle il me paraît plusieurs fois plus grand que toute la terre ;"
meditation_3,"Certes ces deux idées que je conçois du Soleil ne peuvent pas être tous deux semblables au même Soleil, et la raison me fait croire, que celle qui vient immédiatement de son apparence, est celle qui lui est le plus dissemblable."
meditation_3,"Tout cela me fait assez connaître que jusques à cette heure ce n’a point été par un jugement certain et prémédité, mais seulement par une aveugle et téméraire impulsion, que j’ai cru qu’il y avait des choses hors de moi, et différentes de mon être, qui par les organes de mes sens, ou par quelque autre moyen que ce puisse être, envoyaient en moi leurs idées ou images, et y imprimaient leurs ressemblances."
meditation_3,"Mais il se présente encore une autre voie pour rechercher si entre les choses dont j’ai en moi les idées, il y en a quelques-unes qui existent hors de moi."
meditation_3,"A savoir, si ces idées sont prises en tant seulement que ce sont de certaines façons de penser, je ne reconnais entre elles aucune différence ou inégalité, et toutes semblent procéder de moi d’une même sorte ; mais les considérant comme des images, dont les vues représentent une chose, et les autres une autre ; Il est évident qu’elles sont fort différentes les unes des autres ;"
meditation_3,"Car en effet celles qui me représentent des substances, sont sans doute quelque chose de plus, et contiennent en soi (pour ainsi parler) plus de réalité objective, c’est à dire participent par représentation à plus de degrés d’être ou de perfection, que celles qui me représentent seulement des modes ou accidents ;"
meditation_3,"De plus celle par laquelle je conçois un Dieu souverain, éternel, infini, immuable, tout connaissant, tout puissant, et Créateur universel de toutes les choses qui sont hors de lui ; Celle-là, dis-je, a certainement en soi plus de réalité objective, que celles par qui les substances finies me sont représentées."
meditation_3,"Maintenant c’est une chose manifeste par la lumière naturelle qu’il doit y avoir pour le moins autant de réalité dans la cause efficiente et totale que dans son effet : Car d’où est-ce que l’effet peut tirer sa réalité sinon de sa cause ? et comment cette cause la lui pourrait-elle communiquer, si elle ne l’avait en elle-même ?"
meditation_3,"Et de là il suit, non seulement que le néant ne saurait produire aucune chose, mais aussi que ce qui est plus parfait, c’est à dire qui contient en soi plus de réalité, ne peut être une suite et une dépendance du moins parfait :"
meditation_3,"Et cette vérité n’est pas seulement claire et évidente dans les effets qui ont cette réalité que les Philosophes appellent actuelle ou formelle ; mais aussi dans les idées, où l’on considère seulement la réalité qu’ils nomment objective ; Par exemple, la pierre qui n’a point encore été, non seulement ne peut pas maintenant commencer d’être, si elle n’est produitte par une chose qui possède en soi formellement, ou éminemment, tout ce qui entre en la composition de la pierre, c’est à dire qui contienne en soi les mêmes choses, ou d’autres plus excellentes que celles qui sont dans la pierre ; et la chaleur ne peut être produite dans un sujet qui en était auparavant privé, si ce n’est par une chose qui soit d’un ordre, d’un degré, ou d’un genre au moins aussi parfait que la chaleur, et ainsi des autres ;"
meditation_3,"Mais encore outre cela l’idée de la chaleur, ou de la pierre, ne peut pas être en moi, si elle n’y a été mise par quelque cause, qui contienne en soi pour le moins autant de réalité, que j’en conçois dans la chaleur ou dans la pierre :"
meditation_3,"Car encore que cette cause-là ne transmette en mon idée aucune chose de sa réalité actuelle ou formelle, on ne doit pas pour cela s’imaginer que cette cause doive être moins réelle ; mais on doit savoir que toute idée étant un ouvrage de l’esprit, sa nature est telle qu’elle ne demande de soi aucune autre réalité formelle, que celle qu’elle reçoit et emprunte de la pensée, ou de l’esprit, dont elle est seulement un mode, c’est à dire une manière ou façon de penser."
meditation_3,"Or afin qu’une idée contienne une telle réalité objective plutôt qu’une autre, elle doit sans doute avoir cela de quelque cause, dans laquelle il se rencontre pour le moins autant de réalité formelle, que cette idée contient de réalité objective ;"
meditation_3,"Car si nous supposons qu’il se trouve quelque chose dans l’idée, qui ne se rencontre pas dans sa cause, il faut donc qu’elle tienne cela du néant ; mais pour imparfaite que soit cette façon d’être, par laquelle une chose est objectivement ou par représentation dans l’entendement par son idée, certes on ne peut pas néanmoins dire que cette façon et manière-là ne soit rien, ni par conséquent que cette idée tire son origine du néant."
meditation_3,"Je ne dois pas aussi douter qu’il ne soit nécessaire que la réalité soit formellement dans les causes de mes idées, quoique la réalité que je considère dans ces idées soit seulement objective, ni penser qu’il suffit que cette réalité se rencontre objectivement dans leurs causes ; Car tout ainsi que cette manière d’être objectivement, appartient aux idées, de leur propre nature, de même aussi la manière ou la façon d’être formellement, appartient aux causes de ces idées (à tout le moins aux premières et principales) de leur propre nature :"
meditation_3,"Et encore qu’il puisse arriver qu’une idée donne la naissance à une autre idée, cela ne peut pas toutefois être à l’infini, mais il faut à la fin parvenir à une première idée, dont la cause soit comme un patron ou un original, dans lequel toute la réalité ou perfection, soit contenue formellement et en effet, qui se rencontre seulement objectivement ou par représentation dans ces idées."
meditation_3,"En sorte que la lumière naturelle me fait connaître évidemment, que les idées sont en moi comme des tableaux, ou des images, qui peuvent à la vérité facilement déchoir de la perfection des choses dont elles ont été tirées, mais qui ne peuvent jamais rien contenir de plus grand ou de plus parfait."
meditation_3,"Et d’autant plus longuement et soigneusement j’examine toutes ces choses, d’autant plus clairement et distinctement je connais qu’elles sont vraies."
meditation_3,Mais enfin que conclurai-je de tout cela ?
meditation_3,"C’est à savoir que, si la réalité objective de quelqu’une de mes idées est telle, que je connaisse clairement qu’elle n’est point en moi ni formellement, ni éminemment, et que par conséquent je ne puis pas moi-même en être la cause : Il suit de là nécessairement que je ne suis pas seul dans le monde, mais qu’il y a encore quelque autre chose qui existe, et qui est la cause de cette idée ; au lieu que s’il ne se rencontre point en moi de telle idée, je n’aurai aucun argument qui me puisse convaincre, et rendre certain de l’existence d’aucune autre chose que de moi-même, car je les ai tous soigneusement recherchés, et je n’en ai pu trouver aucun autre jusqu’à présent."
meditation_3,"Or entre ces idées, outre celle qui me représente à moi-même, de laquelle il ne peut y avoir ici aucune difficulté, il y en a une autre qui me représente un Dieu, d’autres des choses corporelles et inanimées, d’autres des Anges, d’autres des animaux, et d’autres enfin qui me représentent des hommes semblables à moi."
meditation_3,"Mais pour ce qui regarde les idées qui me représentent d’autres hommes, ou des Animaux, ou des Anges, je conçois facilement qu’elles peuvent être formées par le mélange et la composition des autres idées que j’ai des choses corporelles, et de Dieu, encore que hors de moi il n’y eût point d’autres hommes dans le monde ni aucuns Animaux, ni aucuns Anges."
meditation_3,"Et pour ce qui regarde les idées des choses corporelles, je n’y reconnais rien de si grand ni de si excellent, qui ne me semble pouvoir venir de moi-même ; Car si je les considère de plus près, et si je les examine de la même façon que j’examinai hier l’idée de la cire, je trouve qu’il ne s’y rencontre que fort peu de choses que je conçoive clairement, et distinctement, à savoir, la grandeur ou bien l’extension en longueur, largeur et profondeur ; la figure qui est formée par les termes et les bornes de cette extension ; la situation que les corps diversement figurés gardent entre eux ; et le mouvement ou le changement de cette situation ; auxquelles on peut ajouter la substance, la durée, et le nombre."
meditation_3,"Quant aux autres choses, comme la lumière, les couleurs, les sons, les odeurs, les saveurs, la chaleur, le froid, et les autres qualités qui tombent sous l’attouchement, elles se rencontrent dans ma pensée avec tant d’obscurité et de confusion, que j’ignore même si elles sont véritables, ou fausses et seulement apparentes ; c’est à dire si les idées que je conçois de ces qualités, sont en effet les idées de quelques choses réelles, ou bien si elles ne me représentent que des êtres chimériques, qui ne peuvent exister."
meditation_3,"Car encore que j’aie remarqué ci-devant, qu’il n’y a que dans les jugements que se puisse rencontrer la vraie et formelle fausseté, il se peut néanmoins trouver dans les idées une certaine fausseté matérielle, à savoir, lorsqu’elles représentent ce qui n’est rien, comme si c’était quelque chose :"
meditation_3,"par exemple, les idées que j’ai du froid et de la chaleur sont si peu claires et si peu distinctes, que par leur moyen je ne puis pas discerner si le froid est seulement une privation de la chaleur, ou la chaleur une privation du froid, ou bien si l’une et l’autre sont des qualités réelles, ou si elles ne le sont pas ; et d’autant que les idées étant comme des images, il n’y en peut avoir aucune qui ne nous semble représenter quelque chose, s’il est vrai de dire que le froid ne soit autre chose qu’une privation de la chaleur, l’idée qui me le représente comme quelque chose de réel et de positif, ne sera pas mal à propos appelée fausse ; et ainsi des autres semblables idées : auxquelles certes il n’est pas nécessaire que j’attribue d’autre auteur que moi-même ;"
meditation_3,"Car si elles font fausses, c’est à dire si elles représentent des choses qui ne sont point, la lumière naturelle me fait connaître qu’elles procèdent du néant, c’est à dire qu’elles ne sont en moi, que parce qu’il manque quelque chose à ma nature, et qu’elle n’est pas toute parfaite."
meditation_3,"Et si ces idées sont vraies, néanmoins parce qu’elles me font paraître si peu de réalité, que même je ne puis pas nettement discerner la chose représentée, d’avec le non être, je ne vois point de raison pourquoi elles ne puissent être produites par moi-même, et que je n’en puisse être l’auteur."
meditation_3,"Quant aux idées claires et distinctes que j’ai des choses corporelles, il y en a quelques-unes qu’il semble que j’aie pû tirer de l’idée que j’ai de moi-même, comme celle que j’ai de la substance, de la durée, du nombre, et d’autres choses semblables ;"
meditation_3,"Car lorsque je pense que la pierre est une substance, ou bien une chose qui de soi est capable d’exister ; puisque je suis une substance, quoique je conçoive bien que je suis une chose qui pense, et non étendue ; et que la pierre au contraire est une chose étendue, et qui ne pense point, et qu’ainsi entre ces deux conceptions il se rencontre une notable différence ; toutefois elles semblent convenir en ce qu’elles représentent des substances ;"
meditation_3,"De même quand je pense que je suis maintenant, et que je me ressouviens outre cela d’avoir été autrefois, et que je conçois plusieurs diverses pensées dont je connais le nombre, alors j’acquiers en moi les idées de la durée et du nombre, lesquelles par après je puis transférer à toutes les autres choses que je voudrai."
meditation_3,"Pour ce qui est des autres qualités dont les idées des choses corporelles sont composées, à savoir l’étendue, la figure, la situation, et le mouvement de lieu, il est vrai qu’elles ne sont point formellement en moi, puisque je ne suis qu’une chose qui pense ; Mais parce que ce sont seulement de certains modes de la substance, et comme les vêtements sous lesquels la substance corporelle nous paraît, et que je suis aussi moi-même une substance, il semble qu’elles puissent être contenues en moi éminemment."
meditation_3,"Partant il ne reste que la seule idée de Dieu, dans laquelle il faut considérer s’il y a quelque chose qui n’ait pû venir de moi-même."
meditation_3,"Par le nom de Dieu j’entends une substance infinie, éternelle, immuable, indépendante, toute connaissante, toute puissante, et par laquelle moi-même, et toutes les autres choses qui sont (s’il est vrai qu’il y en ait qui existent) ont été cares et produites."
meditation_3,"Or ces avantages sont si grands et si éminents, que plus attentivement je les considère, et moins je me persuade que l’idée que j’en ai puisse tirer son origine de moi seul."
meditation_3,"Et par conséquent il faut nécessairement conclure de tout ce que j’ai dit auparavant, que Dieu existe ; car encore que l’idée de la substance soit en moi, de cela même que je suis une substance, je n’aurais pas néanmoins l’idée d’une substance infinie, moi qui suis un être fini, si elle n’avait été mise en moi par quelque substance qui fût véritablement infinie."
meditation_3,"Et je ne me dois pas imaginer que je ne conçois pas l’infini par une véritable idée, mais seulement par la négation de ce qui est fini, de même que je comprends le repos et les ténèbres par la négation du mouvement et de la lumière : Puisqu’au contraire je vois manifestement qu’il se rencontre plus de réalité dans la substance infinie, que dans la substance finie, et partant que j’ai en quelque façon premièrement en moi la notion de l’infini, que du fini, c’est à dire de Dieu, que de moi-même :"
meditation_3,"Car comment serait-il possible que je pusse connaître que je doute, et que je désire, c’est à dire qu’il me manque quelque chose, et que je ne suis pas tout parfait, si je n’avais en moi aucune idée d’un être plus parfait que le mien, par la comparaison duquel je connaîtrais les défauts de ma nature ?"
meditation_3,"Et l’on ne peut pas dire que peut-être cette idée de Dieu est matériellement fausse, et que par conséquent je la puis tenir du néant, c’est à dire, qu’elle peut être en moi parce que j’ai du défaut, comme j’ai dit ci-devant des idées de la chaleur et du froid, et d’autres choses semblables : Car au contraire, cette idée étant fort claire et fort distincte, et contenant en soi plus de réalité objective qu’aucune autre, il n’y en a point qui soit de soi plus vraie, ni qui puisse être moins soupçonnée d’erreur et de fausseté."
meditation_3,"L’idée dis-je de cet être souverainement parfait et infini est entièrement vraie : car encore que peut-être l’on puisse feindre qu’un tel être n’existe point, on ne peut pas feindre néanmoins que son idée ne me représente rien de réel, comme j’ai tantôt dit de l’idée du froid."
meditation_3,"Cette même idée est aussi fort claire et fort distincte, puisque tout ce que mon esprit conçoit clairement et distinctement de réel et de vrai, et qui contient en soi quelque perfection, est contenu et renfermé tout entier dans cette idée."
meditation_3,"Et ceci ne laisse pas d’être vrai, encore que je ne comprenne pas l’infini, ou même qu’il se rencontre en Dieu une infinité de choses que je ne puis comprendre, ni peut-être aussi atteindre aucunement par la pensée : car il est de la nature de l’infini, que ma nature, qui est finie et bornée, ne le puisse comprendre ; et il suffit que je conçoive bien cela, et que je juge que toutes les choses que je conçois clairement, et dans lesquelles je sais qu’il y a quelque perfection, et peut-être aussi une infinité d’autres que j’ignore, sont en Dieu formellement ou éminemment, afin que l’idée que j’en ai soit la plus vraie, la plus claire, et la plus distincte de toutes celles qui sont en mon esprit."
meditation_3,"Mais peut-être aussi que je suis quelque chose de plus que je ne m’imagine, et que toutes les perfections que j’attribue à la nature d’un Dieu, sont en quelque façon en moi en puissance, quoi qu’elles ne se produisent pas encore, et ne se fassent point paraître par leurs actions ;"
meditation_3,"En effet j’expérimente déjà que ma connaissance s’augmente et se perfectionne peu à peu, et je ne vois rien qui la puisse empêcher de s’augmenter de plus en plus jusques à l’infini, puis étant ainsi accrue et perfectionnée, je ne vois rien qui empêche que je ne puisse m’acquérir par son moyen toutes les autres perfections de la nature Divine ; et enfin il semble que la puissance que j’ai pour l’acquisition de ces perfections, si elle est en moi, peut être capable d’y imprimer et d’y introduire leurs idées."
meditation_3,"Toutefois en y regardant un peu de prés, je reconnais que cela ne peut être ; car premièrement encore qu’il fût vrai que ma connaissance acquît tous les jours de nouveaux degrés de perfection, et qu’il y eût en ma nature beaucoup de choses en puissance, qui n’y sont pas encore actuellement : Toutefois tous ces avantages n’appartiennent et n’approchent en aucune sorte de l’idée que j’ai de la Divinité, dans laquelle rien ne se rencontre seulement en puissance, mais tout y est actuellement et en effet."
meditation_3,"Et même n’est-ce pas un argument infaillible et très-certain d’imperfection en ma connaissance, de ce qu’elle s’accroît peu à peu, et qu’elle s’augmente par degrés :"
meditation_3,"Davantage, encore que ma connaissance s’augmentât de plus en plus, néanmoins je ne laisse pas de concevoir qu’elle ne saurait être actuellement infinie, puisqu’elle n’arrivera jamais à un si haut point de perfection, qu’elle ne soit encore capable d’acquérir quelque plus grand accroissement."
meditation_3,"Mais je conçois Dieu actuellement infini en un si haut degré, qu’il ne se peut rien ajouter à la souveraine perfection qu’il possède."
meditation_3,"Et enfin je comprends fort bien que l’être objectif d’une idée ne peut être produit par un être qui existe seulement en puissance, lequel à proprement parler n’est rien, mais seulement par un être formel ou actuel."
